bandgap,number_of_magnetic_atoms,Cr,max ionic char,V,Mn,avg d valence electrons,O,frac s valence electrons,energy_per_atom,decomposition_energy,Yang omega,Yang delta,Mo,band center,Ag,W,avg ionic char,magnet
0,0,0,2.50E-05,0,0,1.333333333,0,0.434782609,-5.604875947,0.733548604,0.661910739,0.234961697,0,-2.04133051,0,0,2.89E-06,1
2.755,0,0,0.194445968,0,0,5,0,0.222222222,-3.27384157,0.235084465,3114922.525,0.152263374,0,-2.063249864,0,0,0.048611492,0
0,0,0,0.004888015,0,0,4.285714286,0,0.134615385,-4.466325681,0.214518097,0.565067897,0.268188512,0,-2.248939364,0,0,0.001197065,1
0.6341,0,0,0.327598738,0,0,5,0,0.222222222,-4.870164909,0.571772871,0.01448939,0.365638767,0,-2.326198616,0,0,0.081899684,0
0,0,0,0.060586937,0,0,10,0,0.129032258,-3.75204185,0.272593108,4027581.225,0.135531136,0,-2.286372673,0,0,0.015146734,1
0,0,0,0.039210561,0,0,8.5,0,0.129032258,-4.902195433,1.344759181,0.300730833,0.057735027,0,-2.053147045,0,0.25,0.00735198,1
1.1558,0,0,0.012027089,0,0,10,0,0.090909091,-3.940295388,0.225162642,3154023.297,0.191780822,0,-2.437519231,0,0,0.003006772,0
0.8854,0,0.272727273,0.547107279,0,0,1.363636364,0.727272727,0.287878788,-6.742953999,0.127938326,3090549.428,0.358461914,0,-2.820030467,0,0,0.108517146,1
0,0,0,0.34885635,0,0,7.5,0,0.129032258,-4.604758525,0.329030568,3800981.821,0.186629293,0,-2.129416214,0,0,0.065410566,1
1.936,0,0,0.3830856,0,0,4,0.6,0.208333333,-5.730580562,0.227033278,2206788.49,0.444031009,0,-2.796640289,0,0,0.091940544,0
0,0,0,0.033645949,0,0,10,0,0.142857143,-3.576330323,0.618570943,0.668924791,0.076305221,0,-1.986403786,0,0,0.008411487,1
0,0,0,0.147856211,0,0,6,0,0.117647059,-6.812783313,0.422565665,9303102.346,0.060402685,0,-1.652271164,0,0,0.036964053,1
0,0,0,0.05825901,0,0,10,0,0.113043478,-3.734465999,0.30091291,1.68070393,0.027394107,0,-2.113737164,0,0,0.007133756,1
0,0,0,0.183313517,0,0,3.333333333,0.666666667,0.135135135,-4.136585973,0.165568151,2552374.293,0.412261518,0,-3.109211036,0,0,0.040736337,1
0,0,0,0.008067283,0,0,0,0,1,-1.012738565,0.48262022,0.274206771,0.096629213,0,-0.905538514,0,0,0.002016821,1
0,0,0,0.030160805,0,0,9,0,0.125,-5.5270672,0.314554889,6341554.59,0.061155181,0,-2.427547187,0,0,0.006702401,1
0,0,0,0.109168515,0,0,0,0,0.4,-4.937964798,0.347671996,5979968.93,0.03286385,0,-2.21404607,0,0,0.027292129,1
0,0,0,1.00E-04,0,0,1.333333333,0,0.309278351,-5.531550996,0.776271376,0.480177574,0.257035044,0,-2.037321935,0,0,1.16E-05,1
0,0,0,0.008067283,0,0,4.285714286,0,0.225806452,-4.80046893,0.269383119,0.238823738,0.055425626,0,-2.110963196,0,0,0.001975661,1
0,0,0,0.041154191,0,0,5,0,0.125,-3.110751186,0.712422871,0.425835358,0.069306931,0,-1.803385705,0,0,0.010288548,1
0,0,0,0.205784147,0,0,0,0,0.260869565,-4.86075152,1.346473124,0.042388038,0.278388497,0,-1.806887501,0,0,0.045729811,1
0,0,0,0.001598721,0,0,10,0,0.129032258,-3.744767474,0.16802865,5223021.78,0.098039216,0,-2.139626136,0,0,0.00039968,1
0,0,0,0.201982698,0,0,6.666666667,0,0.139534884,-4.685147033,0.962544298,0.098646839,0.215433024,0,-1.801382888,0,0,0.044885044,1
0,0,0,0.000899595,0,0,10,0,0.088607595,-3.716620147,0.229261578,3.05766274,0.021786803,0,-1.994064027,0,0,0.000220309,0
0,0,0,0.008984397,0,0,7.5,0,0.096385542,-1.059661105,0.51940209,0.353331485,0.155201685,0,-2.045895869,0,0,0.001684574,1
0,0,0,0.004216087,0,0,0,0,1,-1.040598208,0.355352182,0.570737904,0.040723982,0,-0.882609767,0,0,0.001054022,1
0.188,0,0,0.041154191,0,0,5,0,0.222222222,-3.695457289,0.595182096,0.205005662,0.206225681,0,-1.974385981,0,0,0.010288548,0
0.068,0,0.5,0.067815945,0,0,2.5,0,0.272727273,-7.401177503,0.669525016,0.145368733,0.120689655,0,-1.906672494,0,0,0.016953986,1
0,0,0,0.13776291,0,0,6,0,0.2,-6.311076363,0.433715368,8213928.297,0.060402685,0,-1.671227094,0,0,0.034440728,1
0,0,0,0.319140971,0,0,1.75,0.75,0.269230769,-6.628477526,0.167584918,3239250.006,0.37191275,0,-3.076270368,0,0,0.059838932,1
0,0,0,0.298142579,0,0,5.5,0,0.210526316,-6.436654248,0.065411343,6650300.811,0.157142857,0,-1.862256696,0,0,0.074535645,1
1.361,0,0,0.015503563,0,0,5,0,0.117647059,-4.228842438,0.228727388,2849630.846,0.25631769,0,-2.451815654,0,0,0.003875891,0
0,0,0,0.030160805,0,0,8.666666667,0,0.111111111,-5.87072594,0.376580583,7574585.649,0.064802239,0,-2.427547187,0,0,0.006702401,1
0,0,0,0.010964447,0,0,10,0,0.095238095,-2.872683426,0.595055761,0.610362476,0.094594595,0,-1.912119243,0,0,0.002741112,1
0.0279,0,0,0.000224975,0,0,1.666666667,0,0.3125,-7.019804668,0.721157135,0.130961638,0.15255365,0.333333333,-2.179953987,0,0,5.00E-05,0
0.1769,0,0,0,0,0,5,0,0.2,-4.671356858,1.685503839,12439059.19,0.21025641,0,-2.55,0,0,0,0
0,0,0,0.005609209,0,0,5.714285714,0,0.194444444,-4.143252986,0.54062481,0.897975842,0.164089024,0,-1.984316266,0,0,0.001373684,1
0,0,0,0.009950166,0,0,10,0,0.11627907,-3.431431582,0.07170652,4944630.947,0.048765985,0,-2.031097306,0,0,0.002211148,1
0,0,0,0.075405485,0,0,6,0,0.2,-5.941621863,0.278922425,7675104.098,0.007092199,0,-1.798332561,0,0,0.018851371,1
0.5267,0,0,0.109168515,0,0,1.333333333,0,0.2,-9.90520327,0.23739964,0.073620802,0.319338546,0,-2.793957035,0,0.333333333,0.02425967,1
0,0,0,0.236925796,0,0,1,0,0.4,-7.054331608,0.428496137,6711847.789,0.159183673,0,-1.99328874,0,0,0.059231449,1
0,0,0,0.310714689,0,0,0.5,0,0.444444444,-6.96176254,0.140111225,6345908.359,0.222641509,0,-1.873179116,0,0,0.077678672,1
0,0,0,0.144462198,0,0,6.666666667,0,0.084507042,-4.316777,0.359922832,0.108223511,0.042341723,0,-1.712126898,0,0,0.032102711,1
0,0,0,0.183313517,0,0,10,0,0.142857143,-2.904718183,0.187864852,3419314.977,0.085271318,0,-2.05121915,0,0,0.045828379,1
0,0,0,0.002022951,0,0,5,0,0.19047619,-3.901224228,0.372574053,2996554.086,0.157024793,0,-2.14452792,0,0,0.000505738,1
0,0,0,0.310714689,0,0,6,0,0.2,-6.82534778,0.325768057,7555064.439,0.144927536,0,-1.841602563,0,0,0.077678672,1
0,0,0,0.035456166,0,0,3,0,0.229166667,-6.590830094,0.214819744,7603605.582,0.131925246,0,-2.409704774,0,0,0.008683143,1
1.9953,0,0,0.400239578,0,0,3.333333333,0.666666667,0.230769231,-5.970710419,0.486328724,2330234.663,0.292192885,0,-2.875881459,0,0,0.088942128,0
0,0,0,0.100238004,0,0,6.666666667,0,0.142857143,-3.025130217,0.293571937,5041879.877,0.148293494,0,-2.126072686,0.666666667,0,0.022275112,1
0,1,0,0.121553261,0,0,8.666666667,0,0.15,-5.385698767,0.108343508,4937416.216,0.027422424,0,-2.283024034,0,0,0.027011836,1
0.6221,0,0,0.013137934,0,0,10,0,0.090909091,-3.626913665,0.206782965,3812887.155,0.108280255,0,-2.212012658,0,0,0.003284483,0
0,0,0,0.097331588,0,0,0,0,1,-1.30716571,1.220435275,0.309090755,0.232876712,0,-1.208345977,0,0,0.024332897,1
0,0,0,0.025275098,0,0,10,0,0.095238095,-3.53632378,0.632579443,0.696153182,0.208333333,0,-2.164093344,0,0,0.006318775,0
0,0,0,0.060586937,0,0,10,0,0.129032258,-3.813511321,0.211123636,4027581.225,0.135531136,0,-2.286372673,0,0,0.015146734,1
0,0,0,0.035456166,0,0,2,0,0.333333333,-4.961679695,1.359921293,0.247246424,0.08247861,0,-1.988606765,0,0,0.006648031,1
0,0,0,0.007198962,0,0,10,0,0.105263158,-2.868861362,0.130283314,5631582.714,0.013216949,0,-1.985079804,0.666666667,0,0.001599769,0
0,0,0,0.447277936,0,0,1.666666667,0.666666667,0.315789474,-7.81426784,0.360649813,4479836.449,0.385694608,0,-2.822432052,0,0,0.099395097,1
0,0,0,0.007198962,0,0,10,0,0.11627907,-3.0166848,0.054095103,4727942.055,0.013341637,0,-2.041731517,0.333333333,0,0.001599769,1
0,0,0,0.00122425,0,0,0,0,1,-1.304862193,0.362343105,4.281404881,0.05511811,0,-0.964365076,0,0,0.000306062,1
0,0,0,0.05825901,0,0,6,0,0.185185185,-3.651765335,0.182564646,4515413.606,0.003489302,0,-1.888260582,0,0,0.013982162,1
0,0,0,0.00039992,0,0,3.333333333,0,0.135135135,-3.267010017,0.280027735,3729169.257,0.162087514,0,-2.566597161,0,0,8.89E-05,1
0,0,0,0.000624805,0,0,10,0,0.129032258,-3.564534494,1.024458392,4686445.083,0.050847458,0,-2.074849392,0,0,0.000156201,1
0,0,0.333333333,0.067815945,0,0,1.666666667,0,0.3125,-6.602433437,0.650328363,0.112839421,0.118556826,0,-1.99678868,0,0,0.01507021,1
0,0,0,0.430217175,0,0,0.666666667,0,0.428571429,-8.02312029,1.182806689,0.021590229,0.346136187,0,-2.423386194,0,0,0.095603817,1
0,0,0,0.447277936,0,0,1.111111111,0.777777778,0.321428571,-7.167298673,0.244994035,2565855.064,0.374165739,0,-3.014869219,0,0,0.077307298,1
0,0,0,0.039210561,0,0,5,0,0.19047619,-4.259660284,0.267761223,4259765.471,0.055045872,0,-2.371581751,0,0,0.00980264,1
0,0,0,0.001598721,0,0,10,0,0.129032258,-3.70214188,0.210654244,5223021.78,0.098039216,0,-2.139626136,0,0,0.00039968,1
0,0,0,0.109168515,0,0,6.666666667,0,0.142857143,-3.998773358,0.250871675,5475257.661,0.091625104,0,-2.103983369,0,0,0.02425967,1
0,0,0,0.060586937,0,0,7.5,0,0.195121951,-1.65854132,0.427255265,0.284575282,0.166252695,0,-1.803125923,0,0,0.011360051,1
0,0,0,0.590584604,0,0.222222222,1.111111111,0.777777778,0.321428571,-5.638580462,0.52285038,1674294.318,0.357349301,0,-2.881503597,0,0,0.102076351,1
0,0,0,0.353123575,0,0,5,0,0.137931034,-5.012672855,0.739186745,6457246.151,0.2,0,-1.771016657,0,0,0.088280894,1
0,0,0,0.172399724,0,0,5,0,0.137931034,-4.36529361,0.73854074,7116110.009,0.116719243,0,-1.607171428,0,0,0.043099931,1
0.3377,0,0,0.04724739,0,0,5,0,0.222222222,-3.45216246,0.6475329,2.646937861,0.047297297,0,-1.816727828,0,0,0.011811848,0
0,0,0,0.609723572,0,0,1,0.666666667,0.193548387,-7.51918699,2.386102599,5996870.371,0.419601826,0,-2.608571318,0,0,0.135494127,1
0,0,0,0.323366154,0,0,7.333333333,0,0.12,-6.568905993,0.424839053,6163391.303,0.143574981,0,-2.037079153,0,0,0.071859145,1
0,0,0,0.400239578,0,0,5.5,0,0.2,-6.255054935,0.272866135,4509411.078,0.213333333,0,-1.689970414,0,0,0.100059894,1
0,0,0,0.323366154,0,0,6,0,0.117647059,-7.327802018,0.510885996,8644238.489,0.144927536,0,-1.820714146,0,0,0.080841538,1
0,0,0,0.051525145,0,0,1,0,0.25,-6.371364748,1.19499762,0.440177715,0.093121011,0,-2.005825746,0,0.25,0.009660965,1
2.289,0,0,0.179650656,0,0,5,0,0.222222222,-2.918789405,0.24317547,2831218.618,0.207692308,0,-2.088109193,0,0,0.044912664,0
0,0,0,0.179650656,0,0,0.666666667,0,0.214285714,-7.02737998,0.825146201,0.053042517,0.218773369,0,-1.840534068,0,0,0.039922368,1
1.1544,0,0,0.327598738,0,0,4,0.6,0.208333333,-5.690264151,0.353950888,2623580.06,0.296028381,0,-2.866273728,0,0,0.078623697,0
0,0,0,0.001598721,0,0,10,0,0.088888889,-3.47092031,0.242533904,3650922.94,0.072847682,0,-2.059611614,0,0,0.00039968,1
0,0,0,2.50E-05,0,0,10,0,0.060606061,-3.106264598,0.306747673,5589493.843,0.087513215,0,-2.543328968,0,0,5.56E-06,1
0,0,0,0.035456166,0,0,4.285714286,0,0.148148148,-4.28808308,0.609378998,5708187.221,0.16121714,0,-2.409704774,0,0,0.008683143,1
0,0,0,0.02685774,0,0,10,0,0.123076923,-1.378924383,0.281687618,3.626532495,0.013681286,0,-1.767066407,0,0,0.005035826,1
0.2337,0,0,2.50E-05,0,0,5,0,0.222222222,-4.314953583,1.088190352,0.407379157,0.275720165,0,-2.044993888,0,0,6.25E-06,0
0,0,0,0.660947393,0,0,0.25,0.75,0.380952381,-6.992694598,0.25607333,2312380.822,0.479494291,0,-2.727743685,0,0,0.123927636,1
0,0,0,0.131184944,0,0,0,0,1,-0.851064735,1.573208358,0.202395773,0.34502924,0,-1.134636506,0,0,0.032796236,1
0,0,0,0.323366154,0,0,0.666666667,0,0.5,-8.020545187,0.851653807,0.156000436,0.43022762,0,-2.037079153,0,0,0.071859145,1
0,0,0,0.002496878,0,0,10,0,0.078651685,-0.834813203,0.417777703,0.401434874,0.07737684,0,-1.97451709,0,0,0.000468165,1
0,0,0,1.00E-04,0,0,10,0,0.074766355,-0.92893875,0.273390321,1.94390844,0.028026712,0,-2.004981359,0,0,1.87E-05,1
0,0,0,0.176012567,0,0,5.5,0,0.210526316,-6.057340473,0.067968933,7265943.476,0.122257053,0,-1.600624878,0,0,0.044003142,1
0,0,0.25,0.014296816,0,0,1.25,0,0.388888889,-5.852888123,0.906394623,0.30498664,0.075306557,0,-1.836928375,0,0,0.002680653,1
0,0,0,0.075405485,0,0,7.333333333,0,0.166666667,-5.14905765,0.274104173,5973444.545,0.006702434,0,-1.89373746,0,0,0.016756774,1
1.3042,0,0,0.041154191,0,0,10,0,0.142857143,-2.35222389,0.138873605,3794474.927,0.057239057,0,-1.883878977,0,0,0.010288548,0
0,0,0,0.100238004,0,0,10,0,0.105263158,-3.820318102,0.188270843,5661605.874,0.030577591,0,-2.095796581,0,0,0.022275112,1
0,1,0,0.194445968,0,0,5,0,0.166666667,-5.217553005,0.096092815,5957782.051,0.138461538,0,-1.567482057,0,0,0.048611492,1
0,0,0,0.039210561,0,0,5,0,0.19047619,-4.167033315,0.360388192,4259765.471,0.055045872,0,-2.371581751,0,0,0.00980264,1
1.0631,0,0,0.080660682,0,0,5,0,0.125,-2.062554033,0.285668232,1794198.141,0.192156863,0,-2.271563338,0,0,0.020165171,0
0,0,0,0.067815945,0,0,5.714285714,0,0.109375,-4.78576411,1.395042417,0.941612696,0.334981385,0,-2.232122384,0,0,0.016607987,1
0,0,0,0.323366154,0,0,0.666666667,0,0.375,-6.689157493,0.430794733,5123905.549,0.213686115,0,-2.068697633,0,0,0.071859145,1
0,0,0.25,0.030160805,0,0,8.75,0,0.145833333,-5.13406835,0.783222193,0.489781335,0.058713587,0,-1.916126005,0,0,0.005655151,1
0,0,0.25,0.547107279,0,0,1.25,0.75,0.291666667,-6.487460993,0.163626798,2740166.599,0.355016625,0,-2.867119893,0,0,0.102582615,1
2.3,0,0,0.708320593,0,0,0.25,0.75,0.380952381,-7.21239177,0.070851192,2294848.618,0.536889064,0,-2.654659289,0,0,0.132810111,0
0,0,0,0.003593528,0,0,5.714285714,0,0.109375,-3.979037976,0.573687626,2.996771795,0.184185362,0,-1.967670279,0,0,0.000880048,1
2.083,0,0,0.323366154,0,0,0,0.6,0.357142857,-6.368825528,0.397835687,894147.9561,0.235052046,0,-2.871525726,0,0,0.077607877,0
0,0,0,0.002022951,0,0,0,0,1,-1.68490905,0.231374105,4188681.016,0.189333333,0,-0.933916484,0,0,0.000505738,1
0,0,0,0.00122425,0,0,10,0,0.078651685,-0.659194083,0.27650754,3.020042911,0.023094011,0,-1.982265507,0.25,0,0.000229547,1
0,0,0,0.100238004,0,0,0.666666667,0,0.428571429,-6.254723273,0.803294903,0.050858286,0.163492897,0,-1.94746495,0,0,0.022275112,1
0.093,0,0,0.025275098,0,0,10,0,0.135135135,-3.158494836,0.132205048,3388003.823,0.050331981,0,-1.96562007,0,0,0.006066024,0
0,1,0,0.205784147,0,0,7.5,0,0.148148148,-3.944225803,0.598088441,4046409.3,0.120840754,0,-1.802563961,0,0,0.038584528,1
0,0,0,0.127942572,0,0,5.5,0,0.210526316,-5.835357798,0.074781415,7309164.668,0.072847682,0,-1.689970414,0,0,0.031985643,1
0,0,0,0.336084237,0,0,0.666666667,0,0.2,-7.141427173,0.511244733,5790694.877,0.213686115,0,-2.05302508,0,0,0.074685386,1
3.6102,0,0,0.323366154,0,0,0,0.6,0.357142857,-6.498114347,0.268546868,894147.9561,0.235052046,0,-2.871525726,0,0,0.077607877,0
0,1,0,0.378798641,0,0,5,0,0.166666667,-5.750655438,0.168670588,5298918.194,0.221122112,0,-1.7272811,0,0,0.09469966,1
0,0,0,0.030160805,0,0,10,0,0.095238095,-4.058083873,0.27733779,4967492.295,0.089791337,0,-2.427547187,0,0,0.006702401,1
0,0,0,0.060586937,0,0,8,0,0.135135135,-4.954762543,0.966422858,7400514.826,0.010029883,0,-1.91801879,0,0,0.013463764,1
0,0,0,0.051525145,0,0,0,0,0.363636364,-5.205716795,0.607266121,1300698.565,0.177142857,0,-2.80057137,0,0,0.012881286,1
0,0,0,0.002496878,0,0,10,0,0.095238095,-1.691178293,0.200472937,2757454.45,0.04109589,0,-2.049390153,0,0,0.000624219,0
0,0,0,0.014296816,0,0,10,0,0.142857143,-3.136340635,0.60540811,3.476972047,0.07266436,0,-1.926265818,0,0,0.003574204,1
0,0,0,0.000224975,0,0,0,0,1,-1.49138276,0.305611051,4332751.658,0.164835165,0,-0.964883413,0,0,5.62E-05,1
0.1915,0,0,0.327598738,0,0,4,0.6,0.208333333,-5.85817737,0.186037669,2623580.06,0.296028381,0,-2.866273728,0,0,0.078623697,0
0,0,0,0.198203144,0,0,6,0,0.185185185,-4.247433386,0.187297872,3747744.501,0.088582176,0,-2.121555799,0,0,0.047568755,0
0,0,0,0.225102875,0,0,7.333333333,0,0.166666667,-5.720473667,0.35215014,5166735.297,0.089791337,0,-2.155428862,0,0,0.050022861,1
0,0,0,0.100238004,0,0,10,0,0.11627907,-3.645688142,0.133428007,4137921.699,0.031253338,0,-2.311770162,0,0,0.022275112,1
0,0,0,0.031880743,0,0,5,0,0.19047619,-4.120320175,0.406680036,2337690.229,0.072727273,0,-2.363154671,0,0,0.007970186,1
0,0,0.5,0.065365747,0,0,7.5,0,0.142857143,-6.908517458,0.431929229,0.495906313,0.06122449,0,-1.90231438,0,0,0.016341437,1
4.4803,0,0,0.387373606,0,0,0,0.6,0.416666667,-7.986113607,0.038504468,5439194.901,0.159749331,0,-2.791175424,0,0,0.092969665,0
0,0,0,0.000224975,0,0,2.5,0,0.272727273,-8.076476805,0.709576125,0.173062502,0.153526971,0.5,-2.174948275,0,0,5.62E-05,1
2.4228,0,0,0.395951025,0,0,4,0.6,0.131578947,-5.489878149,0.262998438,1402435.818,0.465213168,0,-2.780197275,0,0,0.095028246,0
0,0,0,0.02685774,0,0,0,0,1,-1.463315505,0.35602873,3966812.228,0.025641026,0,-1.133048984,0,0,0.006714435,1
0,0,0,0.041154191,0,0,5,0,0.125,-3.702933944,0.120240114,0.425835358,0.069306931,0,-1.803385705,0,0,0.010288548,1
0,0,0.5,0.378798641,0,0,2.5,0,0.272727273,-9.168583188,0.290442012,0.0604033,0.287128713,0,-2.246419373,0,0,0.09469966,1
3.0682,0,0,0.327598738,0,0,4,0.6,0.208333333,-5.841139813,0.203075226,2623580.06,0.296028381,0,-2.866273728,0,0,0.078623697,0
0,0,0,0.031880743,0,0,10,0,0.156862745,-1.4284666,0.31228578,2.093298402,0.005533709,0,-1.773591071,0,0,0.005977639,1
0.19,0,0,0.147856211,0,0,4,0,0.227272727,-3.925578027,0.197150261,2265674.68,0.205772967,0,-2.224025818,0,0,0.035485491,0
0,0,0,0.000624805,0,0,10,0,0.129032258,-3.542651248,1.046341638,4686445.083,0.050847458,0,-2.074849392,0,0,0.000156201,1
0,0,0,0.005609209,0,0,10,0,0.097222222,-4.097960827,0.15596245,0.850330098,0.208128305,0,-2.243065535,0,0,0.001373684,1
0,0,0,0.060586937,0,0,1.428571429,0,0.236363636,-6.789073144,0.495019372,0.029417076,0.302458733,0,-2.962954833,0,0,0.007418809,1
0,0,0,0.075405485,0,0,10,0,0.095238095,-2.925428284,0.587210871,1.601105062,0.198606272,0,-1.879255172,0,0,0.018851371,1
0,0,0,0.030160805,0,0,9,0,0.125,-5.475933561,0.365688528,6341554.59,0.061155181,0,-2.427547187,0,0,0.006702401,1
0,0,0,0.067815945,0,0,10,0,0.088888889,-3.813556077,0.200618419,2992059.082,0.157142857,0,-2.269581459,0,0,0.016953986,1
0,0,0,0.060586937,0,0,10,0,0.129032258,-3.837237123,0.187397835,4027581.225,0.135531136,0,-2.286372673,0,0,0.015146734,1
1.7569,0,0,0.252932697,0,0,1,0.75,0.210526316,-6.958121309,0.552891494,4510919.2,0.376072194,0,-3.130738779,0,0.25,0.047424881,1
2.1284,0,0,0.209607009,0,0,0,0,0.416666667,-4.961471586,0.074451345,3393084.463,0.157496802,0,-2.136496442,0,0,0.050305682,0
0,0,0,0.265103055,0,0,1.428571429,0,0.317073171,-6.799889826,0.421048497,0.017067594,0.306186218,0,-2.848954704,0.142857143,0,0.032461599,1
3.0274,0,0,0.400239578,0,0,4,0.6,0.217391304,-6.156955726,0.116654124,2895293.607,0.291605922,0,-2.774683736,0,0,0.096057499,0
1.7562,0,0,0.336084237,0,0,1.363636364,0.727272727,0.287878788,-7.080685611,0.058209809,4041842.012,0.395504264,0.272727273,-3.029974554,0,0,0.066661336,1
0.222,0,0,0.27740039,0,0,2.5,0,0.269230769,-6.663705986,0.325471222,0.028699383,0.273481706,0,-2.702984703,0,0,0.052012573,0
0,0,0,0.097331588,0,0,7.333333333,0,0.176470588,-5.806760537,0.565539333,0.136301529,0.102644533,0,-1.941532073,0,0,0.021629242,1
0,0,0,0.008984397,0,0,1,0,0.25,-8.31530214,1.904241956,0.393864209,0.274477997,0,-2.501111978,0,0.25,0.001684574,1
0,0,0,0.031880743,0,0,5,0,0.19047619,-4.193793724,0.333206487,2337690.229,0.072727273,0,-2.363154671,0,0,0.007970186,1
0,0,0,0.00039992,0,0,6.666666667,0,0.071428571,-3.155211325,0.474445642,5403145.63,0.145420418,0,-2.553263948,0,0,8.89E-05,1
0,0,0,0.035456166,0,0,0,0,1,-1.108269715,0.350193533,0.372817362,0.058823529,0,-1.10376628,0,0,0.008864041,1
0.0323,0,0,0.13776291,0,0,4,0,0.227272727,-4.178735741,0.174109548,1981785.501,0.131601702,0,-2.238944115,0,0,0.033063098,1
2.0405,0,0,0.314923659,0,0,5,0,0.222222222,-5.60710905,0.55034499,0.011099809,0.300970874,0,-2.345719506,0,0,0.078730915,0
2.6401,0,0,0.485327756,0,0,4,0.6,0.227272727,-5.80707837,0.228620612,861940.7244,0.372748439,0,-2.660764855,0,0,0.116478661,0
0,0,0,0.037311127,0,0,0,0,0.363636364,-4.636383341,0.291375494,2033297.777,0.004878049,0,-2.377014935,0,0,0.009327782,1
0,0,0,0.198203144,0,0,5,0,0.19047619,-4.790052864,0.757390795,2263954.874,0.320754717,0,-2.526657872,0,0,0.049550786,1
0,0,0,0.035456166,0,0,2,0,0.176470588,-6.334586783,0.520097472,7201889.222,0.132712123,0,-2.446549634,0,0,0.007879148,1
2.8133,0,0,0.400239578,0,0,0,0,0.5,-6.737170079,0.707748506,0.031210712,0.323943662,0,-2.212329089,0,0,0.100059894,0
0,0,0,0.039210561,0,0,5,0,0.19047619,-4.284615431,0.242806076,4259765.471,0.055045872,0,-2.371581751,0,0,0.00980264,0
0,0,0,0.008984397,0,0,9.25,0,0.123076923,-4.925269713,0.977654019,0.405392262,0.07971782,0,-2.05590344,0,0,0.001684574,1
0.8737,0,0,0.035456166,0,0,5,0,0.222222222,-4.018466799,0.611176411,0.096598976,0.13559322,0,-1.990954545,0,0,0.008864041,0
0,0,0,1.00E-04,0,0,5,0,0.125,-3.770858024,1.51752774,0.268845112,0.296,0,-2.029975369,0,0,2.50E-05,1
0,0,0,0.037311127,0,0,0,0,0.363636364,-4.409605943,0.518152892,2033297.777,0.004878049,0,-2.377014935,0,0,0.009327782,0
0.5243,0,0,0.671436448,0,0,0.444444444,0.777777778,0.36,-7.561825114,0.185622467,2270299.251,0.460360987,0,-2.785132236,0,0,0.116050744,1
0,0,0,0.05825901,0,0,0,0,1,-0.821515888,0.533619468,0.181461295,0.179487179,0,-1.036436202,0,0,0.014564753,1
0.3513,0,0,0.070306205,0,0,10,0,0.133333333,-4.211564773,0.065292171,4913961.44,0.017241379,0,-2.263956713,0,0,0.017576551,0
0.5421,0,0,0.004888015,0,0,5,0,0.2,-4.61632013,0.150151223,1.407374231,0.206225681,0,-2.118844024,0,0,0.001222004,0
0,1,0,0.121553261,0,0,8.666666667,0,0.15,-5.20786007,0.286182205,4937416.216,0.027422424,0,-2.283024034,0,0,0.027011836,1
0,0,0,0.001598721,0,0,10,0,0.129032258,-3.723146313,0.189649812,5223021.78,0.098039216,0,-2.139626136,0,0,0.00039968,1
0,0,0,0.035456166,0,0,2.333333333,0,0.25,-5.870648351,0.523217696,5968858.163,0.128943001,0,-2.446549634,0,0,0.007879148,1
0,0,0,0.000899595,0,0,6,0,0.185185185,-4.098960576,0.45789914,7681368.821,0.21371387,0,-2.075791092,0,0,0.000215903,0
0,0,0.5,0.190711652,0,0,2.5,0,0.25,-7.354897718,0.116351716,7400505.455,0.115879828,0,-2.069492691,0,0,0.047677913,1
0,0,0,0.012027089,0,0,2,0,0.153846154,-8.580903623,0.578915099,11765845.89,0.134453782,0,-2.467549392,0,0.5,0.003006772,1
0,0,0,0.067815945,0,0,5,0,0.19047619,-4.106807539,0.232304177,3723188.774,0.201550388,0,-2.299782598,0,0,0.016953986,1
0,0,0,0.395951025,0,0,5,0,0.125,-4.052074714,1.107765258,0.020266465,0.409836066,0,-2.219189041,0,0,0.098987756,1
0,0,0,0.018059929,0,0,10,0,0.142857143,-2.97518139,0.57823572,0.960612613,0,0,-1.910235588,0,0,0.004514982,1
0,0,0,0.310714689,0,0,7.333333333,0,0.166666667,-6.166879093,0.341825763,5496601.975,0.143574981,0,-2.052629978,0,0,0.069047709,1
